taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
1344121	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		9032660	Anthophora plagiata (Illiger, 1806)	(Illiger, 1806)	Anthophora plagiata	Anthophora	plagiata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
1344087	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		8777946	Anthophora plumipes (Pallas, 1772)	(Pallas, 1772)	Anthophora plumipes	Anthophora	plumipes		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040306	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		10961102	Anthophora lieftincki (Tkalcu, 1993)	(Tkalcu, 1993)	Anthophora lieftincki	Anthophora	lieftincki		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
1344282	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		8883499	Anthophora bimaculata (Panzer, 1798)	(Panzer, 1798)	Anthophora bimaculata	Anthophora	bimaculata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
1344156	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		8831900	Anthophora hispanica (Fabricius, 1787)	(Fabricius, 1787)	Anthophora hispanica	Anthophora	hispanica		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040183	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		9182224	Anthophora phenax (Cockerell, 1898)	(Cockerell, 1898)	Anthophora phenax	Anthophora	phenax		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040273	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		11050843	Anthophora tridentata (Friese, 1899)	(Friese, 1899)	Anthophora tridentata	Anthophora	tridentata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
1344327	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		8794820	Anthophora lanzarotensis (Tkalcu, 1993)	(Tkalcu, 1993)	Anthophora lanzarotensis	Anthophora	lanzarotensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040250	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		10998272	Anthophora trilineata (Pérez, 1906)	(Pérez, 1906)	Anthophora trilineata	Anthophora	trilineata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040350	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		10926479	Anthophora beijingensis (Wu, 1986)	(Wu, 1986)	Anthophora beijingensis	Anthophora	beijingensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040260	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		9188589	Anthophora eversmannii (Dalla Torre & Friese, 1895)	(Dalla Torre & Friese, 1895)	Anthophora eversmannii	Anthophora	eversmannii		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040219	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		6137143	Anthophora angolensis (Dalla Torre, 1896)	(Dalla Torre, 1896)	Anthophora angolensis	Anthophora	angolensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040292	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		10930264	Anthophora lesquerellae (Cockerell, 1896)	(Cockerell, 1896)	Anthophora lesquerellae	Anthophora	lesquerellae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040304	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		8990263	Anthophora albosignata (Friese, 1896)	(Friese, 1896)	Anthophora albosignata	Anthophora	albosignata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
1344440	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		8996819	Anthophora pubescens (Fabricius, 1781)	(Fabricius, 1781)	Anthophora pubescens	Anthophora	pubescens		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040478	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		10954457	Anthophora concinna (Klug, 1845)	(Klug, 1845)	Anthophora concinna	Anthophora	concinna		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040347	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		11067441	Anthophora doursiana (Friese, 1897)	(Friese, 1897)	Anthophora doursiana	Anthophora	doursiana		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
1344341	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		9226398	Anthophora furcata (Panzer, 1798)	(Panzer, 1798)	Anthophora furcata	Anthophora	furcata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
5040268	7ddf754f-d193-4cc9-b351-99906754a03b	1337506		10919280	Anthophora saropodoides (Dalla Torre, 1896)	(Dalla Torre, 1896)	Anthophora saropodoides	Anthophora	saropodoides		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Anthophora
1340217	7ddf754f-d193-4cc9-b351-99906754a03b	1340216			Simanthedon linsleyi Zavortink, 1975	Zavortink, 1975	Simanthedon linsleyi	Simanthedon	linsleyi		species		Zavortink, Thomas J. (1975). A New Genus and Species of Eucerine Bee from North America (Hymenoptera: Anthophoridae). Proceedings of the California Academy of Sciences, Fourth Series, Vol. 40, No. 9.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Simanthedon
10786788	4cec8fef-f129-4966-89b7-4f8439aba058	9608547			BOLD:AED9622						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nasutopedia
10176801	4cec8fef-f129-4966-89b7-4f8439aba058	1339674			BOLD:AAD7618						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
9867431	4cec8fef-f129-4966-89b7-4f8439aba058	1339674			BOLD:AAD9729						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
12230035	4cec8fef-f129-4966-89b7-4f8439aba058	1339674			Exaerete sp. BOLD:AAD9729						species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
1344794	7ddf754f-d193-4cc9-b351-99906754a03b	1344792			Rhopalolemma rotundiceps Roig-Alsina, 1997	Roig-Alsina, 1997	Rhopalolemma rotundiceps	Rhopalolemma	rotundiceps		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Rhopalolemma
7531482	7ddf754f-d193-4cc9-b351-99906754a03b	1339674			Exaerete salsai Nemésio, 2011	Nemésio, 2011	Exaerete salsai	Exaerete	salsai		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
1344793	7ddf754f-d193-4cc9-b351-99906754a03b	1344792			Rhopalolemma robertsi Roig-Alsina, 1991	Roig-Alsina, 1991	Rhopalolemma robertsi	Rhopalolemma	robertsi		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Rhopalolemma
1339677	7ddf754f-d193-4cc9-b351-99906754a03b	1339674			Exaerete trochanterica (Friese, 1900)	(Friese, 1900)	Exaerete trochanterica	Exaerete	trochanterica		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
10758769	7ddf754f-d193-4cc9-b351-99906754a03b	1339674			Exaerete kimseyae Oliveira, 2011	Oliveira, 2011	Exaerete kimseyae	Exaerete	kimseyae		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
1339679	7ddf754f-d193-4cc9-b351-99906754a03b	1339674			Exaerete lepeletieri Oliveira & Nemésio, 2003	Oliveira & Nemésio, 2003	Exaerete lepeletieri	Exaerete	lepeletieri		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
10479026	7ddf754f-d193-4cc9-b351-99906754a03b	1339674			Exaerete fallaciosa Engel, 2018	Engel, 2018	Exaerete fallaciosa	Exaerete	fallaciosa		species		Engel, Michael S. (2018). A new species of the cleptoparasitic orchid bee genus Exaerete from northern Venezuela (Hymenoptera: Apidae). Entomologist’s Monthly Magazine, Vol. 154, No. 3.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
12230351	4cec8fef-f129-4966-89b7-4f8439aba058	1339674			Exaerete sp. BOLD:AAD7618						species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
1339676	7ddf754f-d193-4cc9-b351-99906754a03b	1339674			Exaerete azteca Moure, 1964	Moure, 1964	Exaerete azteca	Exaerete	azteca		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
1339680	7ddf754f-d193-4cc9-b351-99906754a03b	1339674		10949977	Exaerete smaragdina (Guérin-Méneville, 1844)	(Guérin-Méneville, 1844)	Exaerete smaragdina	Exaerete	smaragdina		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
1339678	7ddf754f-d193-4cc9-b351-99906754a03b	1339674		11035861	Exaerete frontalis (Guérin-Méneville, 1844)	(Guérin-Méneville, 1844)	Exaerete frontalis	Exaerete	frontalis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
1339681	7ddf754f-d193-4cc9-b351-99906754a03b	1339674		8856000	Exaerete dentata (Linnaeus, 1758)	(Linnaeus, 1758)	Exaerete dentata	Exaerete	dentata		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exaerete
9196926	7ddf754f-d193-4cc9-b351-99906754a03b	1345263			Nogueirapis costaricana Ayala & Engel, 2014	Ayala & Engel, 2014	Nogueirapis costaricana	Nogueirapis	costaricana		species		Ayala, Richardo, and Michael S. Engel. (2014). A new stingless bee species of the genus Nogueirapis from Costa Rica (Hymenoptera: Apidae). Journal of Melittology, No. 37.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nogueirapis
10823239	a57d7bd0-ee60-4db8-bda6-7db21e3e46fb	1345263			Nogueirapis batistai Nogueira, Ribeiro & Oliveira, 2020	Nogueira, Ribeiro & Oliveira, 2020	Nogueirapis batistai	Nogueirapis	batistai		species		Nogueira, David Silva, Ribeiro, Cristiano Feitosa, Oliveira, Marcio Luiz De (2020): Redescription of Nogueirapis Moure, 1953 with two new species from the Amazon forest (Hymenoptera: Apidae: Meliponini). Zootaxa 4859 (1): 138-150, DOI: https://doi.org/10.11646/zootaxa.4859.1.6	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nogueirapis
10800764	a57d7bd0-ee60-4db8-bda6-7db21e3e46fb	1345263			Nogueirapis rosariae Nogueira, Ribeiro & Oliveira, 2020	Nogueira, Ribeiro & Oliveira, 2020	Nogueirapis rosariae	Nogueirapis	rosariae		species		Nogueira, David Silva, Ribeiro, Cristiano Feitosa, Oliveira, Marcio Luiz De (2020): Redescription of Nogueirapis Moure, 1953 with two new species from the Amazon forest (Hymenoptera: Apidae: Meliponini). Zootaxa 4859 (1): 138-150, DOI: https://doi.org/10.11646/zootaxa.4859.1.6	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nogueirapis
1345266	7ddf754f-d193-4cc9-b351-99906754a03b	1345263		11081239	Nogueirapis butteli (Friese, 1900)	(Friese, 1900)	Nogueirapis butteli	Nogueirapis	butteli		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nogueirapis
1345265	7ddf754f-d193-4cc9-b351-99906754a03b	1345263		11070654	Nogueirapis minor (Moure & Camargo, 1982)	(Moure & Camargo, 1982)	Nogueirapis minor	Nogueirapis	minor		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nogueirapis
1345264	7ddf754f-d193-4cc9-b351-99906754a03b	1345263		8802923	Nogueirapis mirandula (Cockerell, 1917)	(Cockerell, 1917)	Nogueirapis mirandula	Nogueirapis	mirandula		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Nogueirapis
10830669	4cec8fef-f129-4966-89b7-4f8439aba058	1344557			Geniotrigona acapulconis		Geniotrigona acapulconis	Geniotrigona	acapulconis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Geniotrigona
1344560	7ddf754f-d193-4cc9-b351-99906754a03b	1344557		5040484	Geniotrigona thoracica (Smith, 1857)	(Smith, 1857)	Geniotrigona thoracica	Geniotrigona	thoracica		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Geniotrigona
1345428	7ddf754f-d193-4cc9-b351-99906754a03b	1345427			Trichotrigona extranea Camargo & Moure, 1983	Camargo & Moure, 1983	Trichotrigona extranea	Trichotrigona	extranea		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trichotrigona
1341848	7ddf754f-d193-4cc9-b351-99906754a03b	1341847			Mirnapis inca Urban, 1998	Urban, 1998	Mirnapis inca	Mirnapis	inca		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Mirnapis
8660717	7ddf754f-d193-4cc9-b351-99906754a03b	1341847			Mirnapis ohloweni Packer & Dumesh, 2012	Packer & Dumesh, 2012	Mirnapis ohloweni	Mirnapis	ohloweni		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Mirnapis
8515152	c8227bb4-4143-443f-8cb2-51f9576aff14	8687968			Protohabropoda pauli De Meulemeester & Michez, 2014	De Meulemeester & Michez, 2014	Protohabropoda pauli	Protohabropoda	pauli		species		Dehon, Manuel, Denis Michez, André Nel, Michael S. Engel & Thibaut De Meulemeester. 2014. Wing shape of four new bee fossils (Hymenoptera: Anthophila) provides insights to bee evolution. Public Library of Science, ONE.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Protohabropoda
8495749	7ddf754f-d193-4cc9-b351-99906754a03b	1345427			Trichotrigona camargoiana Pedro & Cordeiro, 2015	Pedro & Cordeiro, 2015	Trichotrigona camargoiana	Trichotrigona	camargoiana		species		Pedro, Silvia R. M., and Guaraci Duran Cordeiro. (2015). A new species of the stingless bee Trichotrigona (Hymenoptera: Apidae, Meliponini). Zootaxa, Vol. 3956, No. 3.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Trichotrigona
10370623	4cec8fef-f129-4966-89b7-4f8439aba058	4669869			BOLD:AAO0579						unranked			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Dolichotrigona
12248673	c8227bb4-4143-443f-8cb2-51f9576aff14	12019204			Luisanthrena ruzae Ramos & Melo, 2021	Ramos & Melo, 2021	Luisanthrena ruzae	Luisanthrena	ruzae		species		Ramos, Kelli S. & Gabriel A. R. Melo. 2021. Three new genera of Protandrenini bees from South America (Hymenoptera, Apidae, Andreninae). Revista Brasileira de Entomologia 65(e20210096): 1-10.	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Luisanthrena
1342540	7ddf754f-d193-4cc9-b351-99906754a03b	1342539		10928231	Micronychapis duckei (Friese, 1908)	(Friese, 1908)	Micronychapis duckei	Micronychapis	duckei		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Micronychapis
1339511	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis papilla Eardley, 2007	Eardley, 2007	Sphecodopsis papilla	Sphecodopsis	papilla		species		Eardley, C.D. 2007. Three new species of Sphecodopsis Bischoff (Hymenoptera: Apidae: Nomadinae). African Entomology 15: 193-196	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339510	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis minutissima (Cockerell, 1933)	(Cockerell, 1933)	Sphecodopsis minutissima	Sphecodopsis	minutissima		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339502	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis semirufa (Cockerell, 1933)	(Cockerell, 1933)	Sphecodopsis semirufa	Sphecodopsis	semirufa		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339507	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis vespericena Eardley, 1997	Eardley, 1997	Sphecodopsis vespericena	Sphecodopsis	vespericena		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339505	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis carolinae Eardley, 2007	Eardley, 2007	Sphecodopsis carolinae	Sphecodopsis	carolinae		species		Eardley, C.D. 2007. Three new species of Sphecodopsis Bischoff (Hymenoptera: Apidae: Nomadinae). African Entomology 15: 193-196	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339500	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis kuhlmanni Eardley, 2007	Eardley, 2007	Sphecodopsis kuhlmanni	Sphecodopsis	kuhlmanni		species		Eardley, C.D. 2007. Three new species of Sphecodopsis Bischoff (Hymenoptera: Apidae: Nomadinae). African Entomology 15: 193-196	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339501	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis namaquensis Eardley, 1997	Eardley, 1997	Sphecodopsis namaquensis	Sphecodopsis	namaquensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339506	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis longipygidium Eardley, 1997	Eardley, 1997	Sphecodopsis longipygidium	Sphecodopsis	longipygidium		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339512	7ddf754f-d193-4cc9-b351-99906754a03b	1339498			Sphecodopsis villosa (Friese, 1909)	(Friese, 1909)	Sphecodopsis villosa	Sphecodopsis	villosa		species		Bischoff, H. 1923. Zur Kenntnis afrikanischer Schmarotzerbienen. Deutsche Entomologische Zeitschrift 1923: 585-603	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339503	7ddf754f-d193-4cc9-b351-99906754a03b	1339498		6137378	Sphecodopsis aculeata (Friese, 1922)	(Friese, 1922)	Sphecodopsis aculeata	Sphecodopsis	aculeata		species		Bischoff, H. 1923. Zur Kenntnis afrikanischer Schmarotzerbienen. Deutsche Entomologische Zeitschrift 1923: 585-603	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1345262	7ddf754f-d193-4cc9-b351-99906754a03b	1345261		8826912	Svastrina subapicalis (Brèthes, 1910)	(Brèthes, 1910)	Svastrina subapicalis	Svastrina	subapicalis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Svastrina
1339509	7ddf754f-d193-4cc9-b351-99906754a03b	1339498		6137389	Sphecodopsis fumipennis (Bischoff, 1923)	(Bischoff, 1923)	Sphecodopsis fumipennis	Sphecodopsis	fumipennis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339508	7ddf754f-d193-4cc9-b351-99906754a03b	1339498		6137392	Sphecodopsis capensis (Friese, 1915)	(Friese, 1915)	Sphecodopsis capensis	Sphecodopsis	capensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339504	7ddf754f-d193-4cc9-b351-99906754a03b	1339498		6137369	Sphecodopsis argyrura (Cockerell, 1933)	(Cockerell, 1933)	Sphecodopsis argyrura	Sphecodopsis	argyrura		species		Eardley, C.D. and D.J. Brothers. 1997. Phylogeny of the Ammobatini and Revision of the Afrotropical Genera (Hymenoptera: Apidae: Nomadinae). Journal of Hymenoptera Research 6: 353-418	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1339499	7ddf754f-d193-4cc9-b351-99906754a03b	1339498		6137388	Sphecodopsis capicola (Strand, 1911)	(Strand, 1911)	Sphecodopsis capicola	Sphecodopsis	capicola		species		Bischoff, H. 1923. Zur Kenntnis afrikanischer Schmarotzerbienen. Deutsche Entomologische Zeitschrift 1923: 585-603	accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Sphecodopsis
1342735	7ddf754f-d193-4cc9-b351-99906754a03b	1342714			Compsomelissa borneri Alfken, 1924	Alfken, 1924	Compsomelissa borneri	Compsomelissa	borneri		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Compsomelissa
1342736	7ddf754f-d193-4cc9-b351-99906754a03b	1342714			Compsomelissa keiseri (Benoist, 1962)	(Benoist, 1962)	Compsomelissa keiseri	Compsomelissa	keiseri		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Compsomelissa
9955270	4cec8fef-f129-4966-89b7-4f8439aba058	1340205			Exoneuridia hakkariensis		Exoneuridia hakkariensis	Exoneuridia	hakkariensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exoneuridia
1342776	7ddf754f-d193-4cc9-b351-99906754a03b	1342775			Hamatothrix silvai Urban, 1989	Urban, 1989	Hamatothrix silvai	Hamatothrix	silvai		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Hamatothrix
1340207	7ddf754f-d193-4cc9-b351-99906754a03b	1340205			Exoneuridia oriola (Warncke, 1979)	(Warncke, 1979)	Exoneuridia oriola	Exoneuridia	oriola		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exoneuridia
1340206	7ddf754f-d193-4cc9-b351-99906754a03b	1340205			Exoneuridia libanensis (Friese, 1899)	(Friese, 1899)	Exoneuridia libanensis	Exoneuridia	libanensis		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Exoneuridia
1342726	7ddf754f-d193-4cc9-b351-99906754a03b	1342714		6138044	Compsomelissa curtipilosa (Brooks & Pauly, 2001)	(Brooks & Pauly, 2001)	Compsomelissa curtipilosa	Compsomelissa	curtipilosa		species			accepted			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Compsomelissa
